Title,Company,City,Salary,Summary,AverageSalary,Higher_Salary,Category,City_RichmondVA,City_LincolnNE,City_TampaFL,City_AnnArborMI,City_NewYorkNY,City_SaltLakeCityUT,City_SanFranciscoCA,City_PhoenixAZ,City_SeattleWA,City_WashingtonDC,Summary_analyst,Summary_architect,Summary_data,Summary_intelligence,Summary_business,Summary_engineer,Summary_analysis,Summary_big,Summary_research,Summary_architecture,Company_WiproLTD,Company_CreditAcceptance,Company_UniversityofUtah,Company_RallyHealth,Company_LosAngelesHomelessServicesAuthority,Company_KingCounty,Company_LogicRule,Company_USDepartmentofJustice,Company_AbbottLaboratories,Company_CapitalOne
Business Intelligence Developer,Wyndham Hotels & Resorts,"Parsippany, NJ",None,"The role of the Business Intelligence Developer is to develop and test all aspects of Business Intelligence product including (but not limited to) reports,...",72549.68562648966,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Business Intelligence Analyst,The American Kennel Club Inc,"New York, NY",None,4 to 6 years in Database Management or related Business Intelligence . The American Kennel Club is seeking an experienced Senior Business Intelligence Analyst....,73819.63637721233,0,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Business Intelligence Analyst,American Kennel Club,"New York, NY",None,4 to 6 years in Database Management or related Business Intelligence . The American Kennel Club is seeking an experienced Senior Business Intelligence Analyst....,73819.63637721233,0,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr. Analyst, Business Intelligence & Orchestration",Universal Orlando,"Orlando, FL",None,Key business intelligence expert and influencer of Sales and Marketing business intelligence development needs throughout all sales and marketing initiatives....,70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst,Parametric,"Seattle, WA",None,"The Business Intelligence Analyst role is responsible for conducting thorough data analysis, designing and implementing analytics programs, generating reports,...",75278.23519277258,0,C,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business Intelligence Consultant - Round Rock, TX",DELL,"Round Rock, TX",None,"Consultant, Business Intelligence . All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard...",69923.12253253056,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Innovation & Business Intelligence - Advisor,CVS Health,"Scottsdale, AZ",None,CVS Health has an exciting opportunity for an Innovation and Business Intelligence Advisor. 4+ years PBM business and related systems experience....,69923.12253253056,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI Analyst,hibu Inc,"Cedar Rapids, IA",None,"Work with key users, Business Analysts and stakeholders to develop and deliver BI solutions that meet the needs of the business with a goal of delivering the...",69923.12253253056,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Competitive Intelligence Analyst,Essilor,"Dallas, TX",None,"Experience in finding, exploiting, fusing and presenting multi-discipline intelligence . We currently have an R&D Competitive Intelligence Analyst career...",72592.83758322042,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Engineer,Healthwise,"Boise, ID",None,"Understanding of business intelligence design, big data solutions, statistical modeling or machine learning. Business Intelligence Engineers work closely with...",71068.106152059,0,D,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Business Intelligence (BI) Consultant,enVista,"Carmel, IN",None,Analyze business requirements and design solutions and recommendations based on established best practices for business intelligence / analytics....,70120.3891079482,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full-Time Lecturer in Business Technology,University of Miami,"Coral Gables, FL",None,The School of Business Administration at the University of Miami is currently seeking applications for a Full-Time Lecturer position in the Business Technology...,72549.68562648966,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst,Dovel Technologies,"Rockville, MD",None,"Assist in the implementation of Business Intelligence platform solutions. Dovel is looking for a Business Intelligence Analyst to join our team in Rockville, MD...",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst - SQL/SAS,Santander Bank,"Dorchester, MA",None,"Business Intelligence Analyst - SQL/SAS-1901150. Specialist, Business Intelligence & Reporting is responsible for supporting the enhancements of products and...",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Business/Systems Analyst,CACI,"Austin, TX",None,"Elicits and documents business intelligence requirements and conceptual designs for new reports, metrics, and dashboards....",70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intern - Business Analyst,HERE Technologies,"Chicago, IL",None,Experience with Business Intelligence tools (e.g. We are seeking a full-time Summer Intern to jump-start their business career in the role of Business Analyst...,69923.12253253056,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Developer,Great Lakes Dredge & Dock,"Oak Brook, IL",None,BUSINESS INTELLIGENCE DEVELOPER. We are currently seeking a Business Intelligence Developer to join our team. The Business Intelligence (BI) Developer is a key...,72549.68562648966,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business Intelligence, Developer",WP Engine,"Austin, TX",None,Demonstrate a strong intuition for business . Validated mastery in communicating complex technology related business issues to audiences with a varying variety...,69923.12253253056,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENIOR BUSINESS INTELLIGENCE ANALYST,UTC Aerospace Systems,"Charlotte, NC",None,This position is for a Senior Business Intelligence Analyst. Effectiveness as a direct contributor and project lead in response to business needs....,69923.12253253056,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETL (SSIS) and SQL Developer,Ocean Media,"Huntington Beach, CA",None,Designing and developing (enhancements and maintenance) new ETL and Business Intelligence Solutions using the Microsoft SSIS and SQL Server Relational Database...,72549.68562648966,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uber Eats Regional Operations Manager - Business Intelligence,Uber,"New York, NY",None,"Define KPIs and develop dashboards to track business performance. As the Business Intelligence Manager, you’ll be responsible for developing data-driven...",71918.28642193999,0,B,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,"Amazon Web Services, Inc.",Virginia,None,You will have an opportunity to work with big data and emerging technologies while driving business intelligence solutions end-to-end....,71068.106152059,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Business Analyst (Data & Analytics),USC,"Los Angeles, CA",None,"Demonstrated experience in data visualization and analytics, with design experience using business intelligence . The Senior Business Analyst (DA):....",71068.106152059,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Market Intelligence Analyst,Ameren,"St. Louis, MO",None,Partner with business development analysts to provide customer intelligence to inform business cases. MARKET INTELLIGENCE ANALYST (XA1107)....,70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tableau Developer-Contractor,Shutterfly,"Redwood City, CA",None,"Design, develop and maintain reporting and business intelligence solutions using Tableau reporting software while leveraging visualization best practices....",70120.3891079482,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business Intelligence Analyst, FamilySearch, Full-time, Salt Lake City",The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",None,Defining business questions; The purpose of the Business Intelligence team is to provide department business units with relevant and insightful information and...,69923.12253253056,0,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Elevate Energy,"Chicago, IL",None,Support business development by visualizing data and conducting analysis for proposals and grants. Elevate Energy is hiring a Data Analyst....,75665.31085231759,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Business Intelligence Analyst,Astreya,"Mountain View, CA",None,"Business Intelligence Analyst with experience using SQL, metrics and dashboards to analyze complex business problems....",69923.12253253056,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst 3,Chameleon Technology,"Redmond, WA",None,"The Business Intelligence (BI) Analyst role identifies business intelligence , reporting, and data analysis needs....",75635.4947428876,0,C,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst 3,Team Red Dog,"Redmond, WA",None,Business Intelligence Analyst 3. Provide design support for the development of business intelligence solutions....,70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Developer,Essense of Australia,"Overland Park, KS",None,"We have a new opportunity to join our Business Intelligence team in our Lenexa, KS office as a Business Intelligence Developer....",72549.68562648966,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI Analyst,Hartford Steam Boiler,"Hartford, CT",None,"SAP Business Intelligence Suite. Proficiency with SAP Business Intelligence Suite- Universes, Web Intelligence , Dashboards....",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Power Developer,AmTrust Financial Services,"Cleveland, OH",None,"Must possess good concepts in Business Intelligence and Data warehousing. Analysis skills – In business intelligence , analytics is a subset involving statistics...",70120.3891079482,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Intern, Sales Operation Data Analytics (Summer 2019)",TriNet,"Dublin, CA",None,"Business Intelligence exposure to BI Tools such as Tableau, Cognos, Power BI. We enhance business productivity by enabling our clients to outsource their HR...",69923.12253253056,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst II,"Milestone Technologies, Inc.","Menlo Park, CA",None,"Understand Business Process and Applications, business flow and help streamline the Business Process. As a GSSI BIA ( Business Intelligence and Analytics)...",69923.12253253056,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Digital Business Intelligence Architect,KFC,"Louisville, KY",None,Experience with Microsoft Cortana business intelligence platform a plus. Step change business intelligence thinking by analyzing and reporting on campaign...,70120.3891079482,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Information Systems Intern - Business Intelligence,Consolidated Container Company,"Berwick, PA",None,"Support the IS team with Business Intelligence support and Report Development. Learn and utilize the SAP Business Objects tool, to modify and create reports....",72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Competitor Intelligence Analyst,Dyson,"Chicago, IL",None,They are responsible for gathering and synthesizing market and competitor intelligence into deliverables to support the business ....,70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data and Reporting Business Analyst,Yale University,"New Haven, CT",None,Working knowledge of report development and business intelligence (BI) tools. I.e. define business rules for automating high-volume/prone to error manual tasks...,70120.3891079482,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI Developer - Evidence Lab,UBS,"Weehawken, NJ",None,"You are passionate about analytics, data visualization and business intelligence applications. 5+ years of relevant experience in a in Business Intelligence and...",71068.106152059,0,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marketing Business Intelligence Analyst,Medpace,"Cincinnati, OH",None,"Experience and understanding of Business Intelligence systems including Power BI, Tableau or QlikView preferred;...",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analytics or Statistics Intern,City of Chicago Inspector General's Office,"Chicago, IL",None,Experience using business intelligence visualization tools such as Tableau. CITA team members work directly with office units to define needs and compile large...,70120.3891079482,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Director – Business Intelligence Platforms (Corporate),MGM Resorts International,"Las Vegas, NV",None,The Business Intelligence Platform Director will define and execute the broader Business Intelligence Strategy and supporting organization to ensure MGM Resorts...,72549.68562648966,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Risk Analyst,Afex,"Woodland Hills, CA",None,This critical position is part of an established Business Intelligence team and reports to the Director of Business Intelligence ....,72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talent Acquisition Internship - Summer 2019,Commonwealth of Massachusetts,"Boston, MA",None,Work with the HR Business Intelligence team in order to track the success of the event by developing meaningful metrics....,72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERFORMANCE MANAGEMENT AND BUSINESS INTELLIGENCE SUPPORT Analyst (Junior),"InTec, LLC","Washington, DC",None,"PERFORMANCE MANAGEMENT AND BUSINESS INTELLIGENCE SUPPORT Analyst (Junior). The Candidate shall assist providing performance management, business intelligence ,...",70816.55056754284,0,C,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Analyst, Strategy & Market Intelligence - Portland, OR",Vestas,"Portland, OR",None,The Market Intelligence group provides quantitative and qualitative analysis to support Vestas business decisions and growth strategy....,75261.35135262558,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst,Globant,"Portland, OR",None,Financial business knowledge:. Supports one or more business units in preparing weekly and monthly analysis and reporting to drive the business while ensuring...,75261.35135262558,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manager, Business Intelligence and Insights",OnDeck,"New York, NY",None,"As a Manager, Business Intelligence and Insights at OnDeck on the Rev Ops team, you will:. Experience with business reporting platforms;...",71297.72818442142,0,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intel Developer,Brightline Management LLC,"Miami, FL",None,"Experience with Business Intelligence development lifecycle. Experience with business intelligence tools such as Tableau, SQL Server, Microsoft Excel, Microsoft...",70120.3891079482,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENIOR VICE PRESIDENT OF BUSINESS ANALYTICS AND OPERATIONAL EXCELLENCE,Pyramid Hotel Group,"Boston, MA",None,"Active use of Business Analytics platform to. Inform company decisions, business development and interaction/goal setting with....",69923.12253253056,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI Business Analyst,Insight,"St. Louis, MO",None,"What Our Business Intelligence Business Analysts Do. Business Analyst, Business Intelligence , Developer, Database, Oracle, Finance, Technology....",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst,Pivot Interiors,"Santa Clara, CA",None,"The Business Intelligence Analyst isresponsible for the design and development of reporting and dashboards,utilized by leadership for strategic decision making....",72549.68562648966,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Developer,New York City HOUSING PRESERVATION & DVLPMNT,"New York, NY","$82,884 - $106,786 a year","Oracle Business Intelligence Dashboards, Reporting Design and Development:. Experience using Business Intelligence (BI) Publisher, and with BI applications....",73819.63637721233,0,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Analyst,Shorelight Education,"Boston, MA",None,Hands-on experience with business intelligence tools or reporting software. The Business Intelligence Analyst is a strategic thinker who also assists with...,70120.3891079482,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,ADP,"Parsippany, NJ",None,Create business requirements based on detailed analysis of Business Unit needs. Can easily build relationships across multiple functions and business Units....,75261.35135262558,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Director of Business Intelligence,Pulse8 Inc.,Remote,None,Director of Business Intelligence . The Director of Business Intelligence will work collaboratively with our product teams to advance and support our Business ...,72549.68562648966,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Developer - BI,Health First,"Melbourne, FL",None,Understands the vision of HF for achieving success in a rapidly changing healthcare environment and design business analytics and strategies that support those...,69923.12253253056,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
